AÑO,MES,CODIGO-DEPARTAMENTO,NOMBRE-DEPARTAMENTO,CODIGO-MUNICIPIO,MUNICIPIO,PASAJEROS,LATITUD,LONGITUD
2007,7,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1679,1.511753315,-78.72560906
2007,7,54,NORTE DE SANTANDER,54001,CÚCUTA,15437,7.905267117,-72.50559097
2007,7,86,PUTUMAYO,86568,PUERTO ASÍS,2486,0.504218751,-76.49783667
2007,7,63,QUINDÍO,63001,ARMENIA,6246,4.538053316,-75.67624541
2007,7,66,RISARALDA,66001,PEREIRA,20936,4.808887732,-75.71550992
2007,7,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1093,13.37012422,-81.37090914
2007,7,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,31300,12.58298842,-81.69604148
2007,7,68,SANTANDER,68081,BARRANCABERMEJA,2907,7.061548423,-73.8524944
2007,7,68,SANTANDER,68001,BUCARAMANGA,24719,7.156070399,-73.11121783
2007,7,70,SUCRE,70215,COROZAL,1965,9.320684145,-75.29202341
2007,7,73,TOLIMA,73001,IBAGUÉ,4840,4.439630726,-75.19635015
2007,7,76,VALLE DEL CAUCA,76001,CALI,78282,3.406382184,-76.5263912
2007,8,91,AMAZONAS,91001,LETICIA,2829,-4.21202317,-69.94067983
2007,8,5,ANTIOQUIA,5154,CAUCASIA,1421,7.97776037,-75.19851434
2007,8,5,ANTIOQUIA,5001,MEDELLÍN,35102,6.24894081,-75.57705563
2007,8,5,ANTIOQUIA,5615,RIONEGRO,69431,6.14622006,-75.37625576
2007,8,81,ARAUCA,81001,ARAUCA,3569,7.077736502,-70.76277305
2007,8,8,ATLÁNTICO,8001,BARRANQUILLA,31509,10.97964939,-74.81878809
2007,8,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",306005,4.62457505,-74.11391872
2007,8,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,45197,10.39881648,-75.50122922
2007,8,17,CALDAS,17001,MANIZALES,7600,5.057050564,-75.49041506
2007,8,18,CAQUETÁ,18001,FLORENCIA,1810,1.615829079,-75.60799327
2007,8,85,CASANARE,85250,PAZ DE ARIPORO,4252,5.881402624,-71.89172868
2007,8,85,CASANARE,85001,YOPAL,4801,5.332491176,-72.39379053
2007,8,19,CAUCA,19001,POPAYÁN,2400,2.448239605,-76.62478764
2007,8,20,CESAR,20001,VALLEDUPAR,5209,10.46151843,-73.25864834
2007,8,27,CHOCÓ,27001,QUIBDÓ,5660,5.692349465,-76.65112463
2007,8,23,CÓRDOBA,23001,MONTERÍA,9867,8.749916663,-75.89563933
2007,8,41,HUILA,41001,NEIVA,7277,2.935545593,-75.27794587
2007,8,44,LA GUAJIRA,44001,RIOHACHA,2338,11.52912543,-72.91227125
2007,8,47,MAGDALENA,47001,SANTA MARTA,17473,11.22570314,-74.18839705
2007,8,50,META,50001,VILLAVICENCIO,2145,4.09185813,-73.48811617
2007,8,52,NARIÑO,52001,PASTO,7743,1.212808597,-77.27826745
2007,8,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1573,1.511753315,-78.72560906
2007,8,54,NORTE DE SANTANDER,54001,CÚCUTA,14986,7.905267117,-72.50559097
2007,8,86,PUTUMAYO,86568,PUERTO ASÍS,2087,0.504218751,-76.49783667
2007,8,63,QUINDÍO,63001,ARMENIA,6279,4.538053316,-75.67624541
2007,8,66,RISARALDA,66001,PEREIRA,20360,4.808887732,-75.71550992
2007,8,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,929,13.37012422,-81.37090914
2007,8,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,30712,12.58298842,-81.69604148
2007,8,68,SANTANDER,68081,BARRANCABERMEJA,2971,7.061548423,-73.8524944
2007,8,68,SANTANDER,68001,BUCARAMANGA,23624,7.156070399,-73.11121783
2007,8,70,SUCRE,70215,COROZAL,1643,9.320684145,-75.29202341
2007,8,73,TOLIMA,73001,IBAGUÉ,5040,4.439630726,-75.19635015
2007,8,76,VALLE DEL CAUCA,76001,CALI,80584,3.406382184,-76.5263912
2007,9,91,AMAZONAS,91001,LETICIA,2650,-4.21202317,-69.94067983
2007,9,5,ANTIOQUIA,5154,CAUCASIA,1430,7.97776037,-75.19851434
2007,9,5,ANTIOQUIA,5001,MEDELLÍN,32800,6.24894081,-75.57705563
2007,9,5,ANTIOQUIA,5604,REMEDIOS,855,7.028793587,-74.6904628
2007,9,5,ANTIOQUIA,5615,RIONEGRO,64178,6.14622006,-75.37625576
2007,9,81,ARAUCA,81001,ARAUCA,3213,7.077736502,-70.76277305
2007,9,8,ATLÁNTICO,8001,BARRANQUILLA,31829,10.97964939,-74.81878809
2007,9,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",273843,4.62457505,-74.11391872
2007,9,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,36671,10.39881648,-75.50122922
2007,9,17,CALDAS,17001,MANIZALES,7643,5.057050564,-75.49041506
2007,9,18,CAQUETÁ,18001,FLORENCIA,2105,1.615829079,-75.60799327
2007,9,85,CASANARE,85250,PAZ DE ARIPORO,4551,5.881402624,-71.89172868
2007,9,85,CASANARE,85001,YOPAL,4458,5.332491176,-72.39379053
2007,9,19,CAUCA,19318,GUAPÍ,794,2.571989981,-77.88546675
2007,9,19,CAUCA,19001,POPAYÁN,3033,2.448239605,-76.62478764
2007,9,20,CESAR,20001,VALLEDUPAR,5623,10.46151843,-73.25864834
2007,9,27,CHOCÓ,27001,QUIBDÓ,5620,5.692349465,-76.65112463
2007,9,23,CÓRDOBA,23001,MONTERÍA,11011,8.749916663,-75.89563933
2007,9,94,GUAINÍA,94001,INÍRIDA,718,3.870325548,-67.91828368
2007,9,41,HUILA,41001,NEIVA,7315,2.935545593,-75.27794587
2007,9,44,LA GUAJIRA,44001,RIOHACHA,2025,11.52912543,-72.91227125
2007,9,47,MAGDALENA,47001,SANTA MARTA,17112,11.22570314,-74.18839705
2007,9,50,META,50001,VILLAVICENCIO,2481,4.09185813,-73.48811617
2007,9,52,NARIÑO,52001,PASTO,6771,1.212808597,-77.27826745
2007,9,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1478,1.511753315,-78.72560906
2007,9,54,NORTE DE SANTANDER,54001,CÚCUTA,15826,7.905267117,-72.50559097
2007,9,86,PUTUMAYO,86568,PUERTO ASÍS,1988,0.504218751,-76.49783667
2007,9,63,QUINDÍO,63001,ARMENIA,5617,4.538053316,-75.67624541
2007,9,66,RISARALDA,66001,PEREIRA,18332,4.808887732,-75.71550992
2007,9,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,23986,12.58298842,-81.69604148
2007,9,68,SANTANDER,68081,BARRANCABERMEJA,2895,7.061548423,-73.8524944
2007,9,68,SANTANDER,68001,BUCARAMANGA,24904,7.156070399,-73.11121783
2007,9,70,SUCRE,70215,COROZAL,1947,9.320684145,-75.29202341
2007,9,73,TOLIMA,73001,IBAGUÉ,5497,4.439630726,-75.19635015
2007,9,76,VALLE DEL CAUCA,76001,CALI,68807,3.406382184,-76.5263912
2007,10,91,AMAZONAS,91001,LETICIA,3514,-4.21202317,-69.94067983
2007,10,5,ANTIOQUIA,5154,CAUCASIA,1505,7.97776037,-75.19851434
2007,10,5,ANTIOQUIA,5001,MEDELLÍN,36518,6.24894081,-75.57705563
2007,10,5,ANTIOQUIA,5604,REMEDIOS,923,7.028793587,-74.6904628
2007,10,5,ANTIOQUIA,5615,RIONEGRO,69685,6.14622006,-75.37625576
2007,10,81,ARAUCA,81001,ARAUCA,3581,7.077736502,-70.76277305
2007,10,8,ATLÁNTICO,8001,BARRANQUILLA,35542,10.97964939,-74.81878809
2007,10,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",294439,4.62457505,-74.11391872
2007,10,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,45670,10.39881648,-75.50122922
2007,10,17,CALDAS,17001,MANIZALES,7721,5.057050564,-75.49041506
2007,10,18,CAQUETÁ,18001,FLORENCIA,1794,1.615829079,-75.60799327
2007,10,85,CASANARE,85250,PAZ DE ARIPORO,4760,5.881402624,-71.89172868
2007,10,85,CASANARE,85001,YOPAL,5185,5.332491176,-72.39379053
2007,10,19,CAUCA,19318,GUAPÍ,987,2.571989981,-77.88546675
2007,10,19,CAUCA,19001,POPAYÁN,3060,2.448239605,-76.62478764
2007,10,20,CESAR,20001,VALLEDUPAR,5381,10.46151843,-73.25864834
2007,10,27,CHOCÓ,27001,QUIBDÓ,5991,5.692349465,-76.65112463
2007,10,23,CÓRDOBA,23001,MONTERÍA,11281,8.749916663,-75.89563933
2007,10,41,HUILA,41001,NEIVA,8377,2.935545593,-75.27794587
2007,10,44,LA GUAJIRA,44001,RIOHACHA,2250,11.52912543,-72.91227125
2007,10,47,MAGDALENA,47001,SANTA MARTA,17060,11.22570314,-74.18839705
2007,10,50,META,50001,VILLAVICENCIO,2465,4.09185813,-73.48811617
2007,10,52,NARIÑO,52001,PASTO,6829,1.212808597,-77.27826745
2007,10,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1494,1.511753315,-78.72560906
2007,10,54,NORTE DE SANTANDER,54001,CÚCUTA,15665,7.905267117,-72.50559097
2007,10,86,PUTUMAYO,86568,PUERTO ASÍS,2154,0.504218751,-76.49783667
2007,10,63,QUINDÍO,63001,ARMENIA,6232,4.538053316,-75.67624541
2007,10,66,RISARALDA,66001,PEREIRA,19075,4.808887732,-75.71550992
2007,10,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,757,13.37012422,-81.37090914
2007,10,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,27174,12.58298842,-81.69604148
2007,10,68,SANTANDER,68081,BARRANCABERMEJA,3328,7.061548423,-73.8524944
2007,10,68,SANTANDER,68001,BUCARAMANGA,25795,7.156070399,-73.11121783
2007,10,70,SUCRE,70215,COROZAL,1819,9.320684145,-75.29202341
2007,10,73,TOLIMA,73001,IBAGUÉ,5658,4.439630726,-75.19635015
2007,10,76,VALLE DEL CAUCA,76001,CALI,70681,3.406382184,-76.5263912
2007,10,99,VICHADA,99001,PUERTO CARREÑO,781,6.185606567,-67.4855961
2007,11,91,AMAZONAS,91001,LETICIA,3761,-4.21202317,-69.94067983
2007,11,5,ANTIOQUIA,5154,CAUCASIA,1511,7.97776037,-75.19851434
2007,11,5,ANTIOQUIA,5001,MEDELLÍN,39040,6.24894081,-75.57705563
2007,11,5,ANTIOQUIA,5604,REMEDIOS,803,7.028793587,-74.6904628
2007,11,5,ANTIOQUIA,5615,RIONEGRO,72891,6.14622006,-75.37625576
2007,11,81,ARAUCA,81001,ARAUCA,3698,7.077736502,-70.76277305
2007,11,8,ATLÁNTICO,8001,BARRANQUILLA,36824,10.97964939,-74.81878809
2007,11,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",298630,4.62457505,-74.11391872
2007,11,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,44334,10.39881648,-75.50122922
2007,11,17,CALDAS,17001,MANIZALES,7956,5.057050564,-75.49041506
2007,11,18,CAQUETÁ,18001,FLORENCIA,1836,1.615829079,-75.60799327
2007,11,85,CASANARE,85250,PAZ DE ARIPORO,5494,5.881402624,-71.89172868
2007,11,85,CASANARE,85001,YOPAL,5281,5.332491176,-72.39379053
2007,11,19,CAUCA,19318,GUAPÍ,772,2.571989981,-77.88546675
2007,11,19,CAUCA,19001,POPAYÁN,3382,2.448239605,-76.62478764
2007,11,20,CESAR,20001,VALLEDUPAR,5141,10.46151843,-73.25864834
2007,11,27,CHOCÓ,27075,BAHÍA SOLANO,539,6.224470385,-77.4037731
2007,11,27,CHOCÓ,27001,QUIBDÓ,5751,5.692349465,-76.65112463
2007,11,23,CÓRDOBA,23001,MONTERÍA,11909,8.749916663,-75.89563933
2007,11,94,GUAINÍA,94001,INÍRIDA,646,3.870325548,-67.91828368
2007,11,41,HUILA,41001,NEIVA,8447,2.935545593,-75.27794587
2007,11,44,LA GUAJIRA,44001,RIOHACHA,2187,11.52912543,-72.91227125
2007,11,47,MAGDALENA,47001,SANTA MARTA,16837,11.22570314,-74.18839705
2007,11,50,META,50001,VILLAVICENCIO,2963,4.09185813,-73.48811617
2007,11,52,NARIÑO,52001,PASTO,7265,1.212808597,-77.27826745
2007,11,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1455,1.511753315,-78.72560906
2007,11,54,NORTE DE SANTANDER,54001,CÚCUTA,16524,7.905267117,-72.50559097
2007,11,86,PUTUMAYO,86568,PUERTO ASÍS,2355,0.504218751,-76.49783667
2007,11,63,QUINDÍO,63001,ARMENIA,6999,4.538053316,-75.67624541
2007,11,66,RISARALDA,66001,PEREIRA,20465,4.808887732,-75.71550992
2007,11,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,702,13.37012422,-81.37090914
2007,11,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,28391,12.58298842,-81.69604148
2007,11,68,SANTANDER,68081,BARRANCABERMEJA,3704,7.061548423,-73.8524944
2007,11,68,SANTANDER,68001,BUCARAMANGA,26520,7.156070399,-73.11121783
2007,11,70,SUCRE,70215,COROZAL,2019,9.320684145,-75.29202341
2007,11,73,TOLIMA,73001,IBAGUÉ,5747,4.439630726,-75.19635015
2007,11,76,VALLE DEL CAUCA,76001,CALI,75649,3.406382184,-76.5263912
2007,11,99,VICHADA,99001,PUERTO CARREÑO,751,6.185606567,-67.4855961
2007,12,91,AMAZONAS,91001,LETICIA,4807,-4.21202317,-69.94067983
2007,12,5,ANTIOQUIA,5154,CAUCASIA,1453,7.97776037,-75.19851434
2007,12,5,ANTIOQUIA,5250,EL BAGRE,336,7.592954652,-74.80471043
2007,12,5,ANTIOQUIA,5001,MEDELLÍN,39478,6.24894081,-75.57705563
2007,12,5,ANTIOQUIA,5604,REMEDIOS,828,7.028793587,-74.6904628
2007,12,5,ANTIOQUIA,5615,RIONEGRO,69167,6.14622006,-75.37625576
2007,12,5,ANTIOQUIA,5837,TURBO,133,8.094096738,-76.72643183
2007,12,81,ARAUCA,81001,ARAUCA,3996,7.077736502,-70.76277305
2007,12,8,ATLÁNTICO,8001,BARRANQUILLA,39753,10.97964939,-74.81878809
2007,12,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",265134,4.62457505,-74.11391872
2007,12,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,50144,10.39881648,-75.50122922
2007,12,17,CALDAS,17001,MANIZALES,8597,5.057050564,-75.49041506
2007,12,18,CAQUETÁ,18001,FLORENCIA,1650,1.615829079,-75.60799327
2007,12,85,CASANARE,85250,PAZ DE ARIPORO,5641,5.881402624,-71.89172868
2007,12,85,CASANARE,85001,YOPAL,5176,5.332491176,-72.39379053
2007,12,19,CAUCA,19318,GUAPÍ,1178,2.571989981,-77.88546675
2007,12,19,CAUCA,19001,POPAYÁN,4023,2.448239605,-76.62478764
2007,12,20,CESAR,20001,VALLEDUPAR,5893,10.46151843,-73.25864834
2007,12,27,CHOCÓ,27006,ACANDÍ,300,8.510949896,-77.27861806
2007,12,27,CHOCÓ,27075,BAHÍA SOLANO,891,6.224470385,-77.4037731
2007,12,27,CHOCÓ,27205,CONDOTO,334,5.093507939,-76.64651743
2007,12,27,CHOCÓ,27495,NUQUÍ,394,5.705739121,-77.27022384
2007,12,27,CHOCÓ,27001,QUIBDÓ,8481,5.692349465,-76.65112463
2007,12,23,CÓRDOBA,23001,MONTERÍA,15766,8.749916663,-75.89563933
2007,12,94,GUAINÍA,94001,INÍRIDA,832,3.870325548,-67.91828368
2007,12,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,554,2.570478099,-72.640096
2007,12,41,HUILA,41001,NEIVA,7975,2.935545593,-75.27794587
2007,12,44,LA GUAJIRA,44001,RIOHACHA,2719,11.52912543,-72.91227125
2007,12,47,MAGDALENA,47001,SANTA MARTA,22058,11.22570314,-74.18839705
2007,12,50,META,50001,VILLAVICENCIO,3083,4.09185813,-73.48811617
2007,12,52,NARIÑO,52356,IPIALES,649,0.829031719,-77.64609566
2007,12,52,NARIÑO,52001,PASTO,8027,1.212808597,-77.27826745
2007,12,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1752,1.511753315,-78.72560906
2007,12,54,NORTE DE SANTANDER,54001,CÚCUTA,17777,7.905267117,-72.50559097
2007,12,86,PUTUMAYO,86568,PUERTO ASÍS,2313,0.504218751,-76.49783667
2007,12,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,213,-0.184973168,-74.78366995
2007,12,86,PUTUMAYO,86885,VILLAGARZÓN,100,1.029954206,-76.61680969
2007,12,63,QUINDÍO,63001,ARMENIA,9081,4.538053316,-75.67624541
2007,12,66,RISARALDA,66001,PEREIRA,23240,4.808887732,-75.71550992
2007,12,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1146,13.37012422,-81.37090914
2007,12,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,36524,12.58298842,-81.69604148
2007,12,68,SANTANDER,68081,BARRANCABERMEJA,3914,7.061548423,-73.8524944
2007,12,68,SANTANDER,68001,BUCARAMANGA,26408,7.156070399,-73.11121783
2007,12,70,SUCRE,70215,COROZAL,2547,9.320684145,-75.29202341
2007,12,73,TOLIMA,73001,IBAGUÉ,6185,4.439630726,-75.19635015
2007,12,76,VALLE DEL CAUCA,76109,BUENAVENTURA,268,3.873663548,-77.02056522
2007,12,76,VALLE DEL CAUCA,76001,CALI,78238,3.406382184,-76.5263912
2007,12,97,VAUPÉS,97001,MITÚ,344,1.251170789,-70.23496026
2007,12,99,VICHADA,99001,PUERTO CARREÑO,951,6.185606567,-67.4855961
2008,1,91,AMAZONAS,91001,LETICIA,5157,-4.21202317,-69.94067983
2008,1,5,ANTIOQUIA,5154,CAUCASIA,1047,7.97776037,-75.19851434
2008,1,5,ANTIOQUIA,5001,MEDELLÍN,38372,6.24894081,-75.57705563
2008,1,5,ANTIOQUIA,5615,RIONEGRO,63111,6.14622006,-75.37625576
2008,1,81,ARAUCA,81001,ARAUCA,3562,7.077736502,-70.76277305
2008,1,8,ATLÁNTICO,8001,BARRANQUILLA,33935,10.97964939,-74.81878809
2008,1,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",288701,4.62457505,-74.11391872
2008,1,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,46703,10.39881648,-75.50122922
2008,1,17,CALDAS,17001,MANIZALES,6936,5.057050564,-75.49041506
2008,1,18,CAQUETÁ,18001,FLORENCIA,1151,1.615829079,-75.60799327
2008,1,85,CASANARE,85250,PAZ DE ARIPORO,4084,5.881402624,-71.89172868
2008,1,85,CASANARE,85001,YOPAL,4849,5.332491176,-72.39379053
2008,1,19,CAUCA,19318,GUAPÍ,710,2.571989981,-77.88546675
2008,1,19,CAUCA,19001,POPAYÁN,2585,2.448239605,-76.62478764
2008,1,20,CESAR,20001,VALLEDUPAR,4188,10.46151843,-73.25864834
2008,1,27,CHOCÓ,27075,BAHÍA SOLANO,720,6.224470385,-77.4037731
2008,1,27,CHOCÓ,27001,QUIBDÓ,5795,5.692349465,-76.65112463
2008,1,23,CÓRDOBA,23001,MONTERÍA,10530,8.749916663,-75.89563933
2008,1,94,GUAINÍA,94001,INÍRIDA,1013,3.870325548,-67.91828368
2008,1,41,HUILA,41001,NEIVA,6717,2.935545593,-75.27794587
2008,1,44,LA GUAJIRA,44001,RIOHACHA,2157,11.52912543,-72.91227125
2008,1,47,MAGDALENA,47001,SANTA MARTA,20400,11.22570314,-74.18839705
2008,1,50,META,50001,VILLAVICENCIO,2512,4.09185813,-73.48811617
2008,1,52,NARIÑO,52001,PASTO,5532,1.212808597,-77.27826745
2008,1,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1357,1.511753315,-78.72560906
2008,1,54,NORTE DE SANTANDER,54001,CÚCUTA,19587,7.905267117,-72.50559097
2008,1,86,PUTUMAYO,86568,PUERTO ASÍS,2204,0.504218751,-76.49783667
2008,1,63,QUINDÍO,63001,ARMENIA,7004,4.538053316,-75.67624541
2008,1,66,RISARALDA,66001,PEREIRA,18716,4.808887732,-75.71550992
2008,1,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1021,13.37012422,-81.37090914
2008,1,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,39293,12.58298842,-81.69604148
2008,1,68,SANTANDER,68081,BARRANCABERMEJA,3192,7.061548423,-73.8524944
2008,1,68,SANTANDER,68001,BUCARAMANGA,22633,7.156070399,-73.11121783
2008,1,70,SUCRE,70215,COROZAL,1913,9.320684145,-75.29202341
2008,1,73,TOLIMA,73001,IBAGUÉ,4763,4.439630726,-75.19635015
2008,1,76,VALLE DEL CAUCA,76001,CALI,68880,3.406382184,-76.5263912
2008,1,99,VICHADA,99001,PUERTO CARREÑO,951,6.185606567,-67.4855961
2008,2,91,AMAZONAS,91001,LETICIA,3595,-4.21202317,-69.94067983
2008,2,5,ANTIOQUIA,5154,CAUCASIA,1499,7.97776037,-75.19851434
2008,2,5,ANTIOQUIA,5001,MEDELLÍN,37323,6.24894081,-75.57705563
2008,2,5,ANTIOQUIA,5604,REMEDIOS,915,7.028793587,-74.6904628
2008,2,5,ANTIOQUIA,5615,RIONEGRO,63637,6.14622006,-75.37625576
2008,2,81,ARAUCA,81001,ARAUCA,3247,7.077736502,-70.76277305
2008,2,8,ATLÁNTICO,8001,BARRANQUILLA,33193,10.97964939,-74.81878809
2008,2,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",272487,4.62457505,-74.11391872
2008,2,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,42163,10.39881648,-75.50122922
2008,2,17,CALDAS,17001,MANIZALES,6981,5.057050564,-75.49041506
2008,2,18,CAQUETÁ,18001,FLORENCIA,1624,1.615829079,-75.60799327
2008,2,85,CASANARE,85250,PAZ DE ARIPORO,4099,5.881402624,-71.89172868
2008,2,85,CASANARE,85001,YOPAL,4959,5.332491176,-72.39379053
2008,2,19,CAUCA,19001,POPAYÁN,2793,2.448239605,-76.62478764
2008,2,20,CESAR,20001,VALLEDUPAR,4522,10.46151843,-73.25864834
2008,2,27,CHOCÓ,27001,QUIBDÓ,4874,5.692349465,-76.65112463
2008,2,23,CÓRDOBA,23001,MONTERÍA,10024,8.749916663,-75.89563933
2008,2,41,HUILA,41001,NEIVA,7932,2.935545593,-75.27794587
2008,2,44,LA GUAJIRA,44001,RIOHACHA,1913,11.52912543,-72.91227125
2008,2,47,MAGDALENA,47001,SANTA MARTA,16679,11.22570314,-74.18839705
2008,2,50,META,50001,VILLAVICENCIO,2514,4.09185813,-73.48811617
2008,2,52,NARIÑO,52001,PASTO,6202,1.212808597,-77.27826745
2008,2,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1281,1.511753315,-78.72560906
2008,2,54,NORTE DE SANTANDER,54001,CÚCUTA,15487,7.905267117,-72.50559097
2008,2,86,PUTUMAYO,86568,PUERTO ASÍS,1977,0.504218751,-76.49783667
2008,2,63,QUINDÍO,63001,ARMENIA,7623,4.538053316,-75.67624541
2008,2,66,RISARALDA,66001,PEREIRA,17346,4.808887732,-75.71550992
2008,2,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,698,13.37012422,-81.37090914
2008,2,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,26177,12.58298842,-81.69604148
2008,2,68,SANTANDER,68081,BARRANCABERMEJA,3785,7.061548423,-73.8524944
2008,2,68,SANTANDER,68001,BUCARAMANGA,24601,7.156070399,-73.11121783
2008,2,70,SUCRE,70215,COROZAL,1756,9.320684145,-75.29202341
2008,2,73,TOLIMA,73001,IBAGUÉ,5836,4.439630726,-75.19635015
2008,2,76,VALLE DEL CAUCA,76001,CALI,69670,3.406382184,-76.5263912
2008,2,99,VICHADA,99001,PUERTO CARREÑO,846,6.185606567,-67.4855961
2008,3,91,AMAZONAS,91001,LETICIA,3717,-4.21202317,-69.94067983
2008,3,5,ANTIOQUIA,5154,CAUCASIA,1228,7.97776037,-75.19851434
2008,3,5,ANTIOQUIA,5001,MEDELLÍN,35011,6.24894081,-75.57705563
2008,3,5,ANTIOQUIA,5615,RIONEGRO,61304,6.14622006,-75.37625576
2008,3,81,ARAUCA,81001,ARAUCA,3372,7.077736502,-70.76277305
2008,3,8,ATLÁNTICO,8001,BARRANQUILLA,36195,10.97964939,-74.81878809
2008,3,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",272291,4.62457505,-74.11391872
2008,3,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,42696,10.39881648,-75.50122922
2008,3,17,CALDAS,17001,MANIZALES,7155,5.057050564,-75.49041506
2008,3,18,CAQUETÁ,18001,FLORENCIA,1605,1.615829079,-75.60799327
2008,3,85,CASANARE,85250,PAZ DE ARIPORO,4342,5.881402624,-71.89172868
2008,3,85,CASANARE,85001,YOPAL,4841,5.332491176,-72.39379053
2008,3,19,CAUCA,19318,GUAPÍ,732,2.571989981,-77.88546675
2008,3,19,CAUCA,19001,POPAYÁN,3598,2.448239605,-76.62478764
2008,3,20,CESAR,20001,VALLEDUPAR,4879,10.46151843,-73.25864834
2008,3,27,CHOCÓ,27075,BAHÍA SOLANO,563,6.224470385,-77.4037731
2008,3,27,CHOCÓ,27001,QUIBDÓ,5927,5.692349465,-76.65112463
2008,3,23,CÓRDOBA,23001,MONTERÍA,11640,8.749916663,-75.89563933
2008,3,41,HUILA,41001,NEIVA,7796,2.935545593,-75.27794587
2008,3,44,LA GUAJIRA,44001,RIOHACHA,2227,11.52912543,-72.91227125
2008,3,47,MAGDALENA,47001,SANTA MARTA,17062,11.22570314,-74.18839705
2008,3,50,META,50001,VILLAVICENCIO,2460,4.09185813,-73.48811617
2008,3,52,NARIÑO,52001,PASTO,6898,1.212808597,-77.27826745
2008,3,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1546,1.511753315,-78.72560906
2008,3,54,NORTE DE SANTANDER,54001,CÚCUTA,16810,7.905267117,-72.50559097
2008,3,86,PUTUMAYO,86568,PUERTO ASÍS,2171,0.504218751,-76.49783667
2008,3,63,QUINDÍO,63001,ARMENIA,7783,4.538053316,-75.67624541
2008,3,66,RISARALDA,66001,PEREIRA,16983,4.808887732,-75.71550992
2008,3,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,898,13.37012422,-81.37090914
2008,3,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,26782,12.58298842,-81.69604148
2008,3,68,SANTANDER,68081,BARRANCABERMEJA,3669,7.061548423,-73.8524944
2008,3,68,SANTANDER,68001,BUCARAMANGA,23067,7.156070399,-73.11121783
2008,3,70,SUCRE,70215,COROZAL,1986,9.320684145,-75.29202341
2008,3,73,TOLIMA,73001,IBAGUÉ,5629,4.439630726,-75.19635015
2008,3,76,VALLE DEL CAUCA,76001,CALI,69458,3.406382184,-76.5263912
